respondent_id,h1n1_vaccine,seasonal_vaccine
33302,0.0628090940000613,0.37765848914885786
33303,0.33295433384998613,0.7669283331480371
33304,0.050071359601570074,0.4685257585581112
33305,0.12727872846988608,0.21824557338138573
33306,0.00586020218116085,0.016668842265475405
33307,0.03315346682769123,0.05610844311858786
33308,0.007279145023339313,0.40959510763685647
33309,0.1952718031239332,0.46123003683298963
33310,0.061127344281309205,0.061449354453358696
33311,0.059859609164070175,0.465985959384488
33312,0.04061468004281166,0.1425168681735104
33313,0.0698739106285818,0.4662700855522148
33314,0.058391752116103916,0.2458761174170429
33315,0.0027473017781741885,0.029136929073353218
33316,0.08189852004039119,0.29675458615615097
33317,0.015442905453568393,0.4633657983358757
33318,0.04111737420997911,0.5832911172363705
33319,0.1456421370622825,0.49140732583276414
33320,0.027476293637830464,0.1431925757423652
33321,0.08813831412880191,0.24335563191054813
33322,0.34854660075619204,0.34790894041028486
33323,0.1302108890940051,0.256306086852062
33324,0.026994742855363383,0.35861576413924473
33325,0.26042518674430415,0.2113814202174217
33326,0.04804943304142284,0.1522696093362348
33327,0.04357780914604989,0.08100177868378432
33328,0.27394212696745324,0.358166407919011
33329,0.17407417809150644,0.324628509313429
33330,0.05232644967397076,0.7322315712394021
33331,0.008373064021542828,0.1712027309003419
33332,0.0459336225816781,0.23549616850464156
33333,0.033953891747942895,0.09396370841075577
33334,0.09377297588765182,0.37460163295892085
33335,0.6966602254188129,0.7385470669056481
33336,0.0245464915479721,0.4895537719181056
33337,0.23125015138693045,0.6666168510981049
33338,0.05326352439933015,0.1881171809020538
33339,0.04774632346411974,0.19681502230502732
33340,0.028322344311548484,0.05996219866603078
33341,0.0009064900787537399,0.017069046363727327
33342,0.8239705563206051,0.7461325866415864
33343,0.35087317050061057,0.9619560030828957
33344,0.49846376529021547,0.5579861276266753
33345,0.18994215894614166,0.3512702208181568
33346,0.03768608242568496,0.7849736974295599
33347,0.47625189201033874,0.5382252329963962
33348,0.26134319638153014,0.5407065425676145
33349,0.14709292528772505,0.4887568665144031
33350,0.14618415022786987,0.3616855324781281
33351,0.08574552029234639,0.3391321930027223
33352,0.06381684340065914,0.24137453116659552
33353,0.14801307639167752,0.22305175081383882
33354,0.6087013887212068,0.7525454498198891
33355,0.5607261315681185,0.846373879899724
33356,0.11518252731919214,0.30723915952878417
33357,0.8714188420740722,0.8915759946459977
33358,0.6045437814166409,0.8505083004547057
33359,0.16159548947163369,0.8517272061492149
33360,0.0496752343790452,0.021930764158095396
33361,0.6742578449518855,0.3014777738070385
33362,0.02733333206581568,0.06506540344782874
33363,0.09233345581744937,0.8421681717185108
33364,0.20303265386607866,0.5597921968296417
33365,0.2890440683625921,0.6080922083565236
33366,0.048739409106726216,0.6419353228610692
33367,0.18657974447483547,0.7797369423525553
33368,0.21186099719294868,0.4912962579481056
33369,0.09659174433826463,0.6320259944404312
33370,0.08504110363607113,0.39120226438251693
33371,0.7914546332381752,0.743778207227664
33372,0.19114282752653228,0.7121177508479603
33373,0.255392157555495,0.47122923128158695
33374,0.05480981748870465,0.19011421010762417
33375,0.03761544734760772,0.22342457934894408
33376,0.023390446657321214,0.18766118751109578
33377,0.017055339983372934,0.4032346249751792
33378,0.18430107822397096,0.41201284215430645
33379,0.36229284847997884,0.787670980769316
33380,0.1752608577105333,0.449015372934127
33381,0.047509710210431155,0.32419302250585874
33382,0.420727123636575,0.38350558066791024
33383,0.04298893561292754,0.43606750343680367
33384,0.02626612889136729,0.5692614412396013
33385,0.06503029331321541,0.3420033638702938
33386,0.03795846550268032,0.13365780212171008
33387,0.008756596300766533,0.06150030670396163
33388,0.19942282480078613,0.5959844671754645
33389,0.05813469914074551,0.5336446118241764
33390,0.14927310581787875,0.934739596203268
33391,0.2288252906368747,0.3569863481274497
33392,0.23530798169265962,0.7052281689238581
33393,0.24863876249775999,0.5476827032725049
33394,0.03883768692768305,0.36116635377461304
33395,0.4694002040388441,0.39496880834606163
33396,0.06433985833087152,0.11526692016649588
33397,0.06365313175080374,0.0972236463496911
33398,0.606539409483642,0.103397302350133
33399,0.11678082631870727,0.45327511422891986
33400,0.3145368259725747,0.726208519102665
33401,0.06118401340346011,0.25272524696414483
33402,0.7859593609950773,0.8308538993917307
33403,0.07479492556471848,0.09845046298018897
33404,0.05917666138369868,0.10032168129540904
33405,0.32449996924463076,0.44451511680707406
33406,0.14707980707952786,0.564447115747392
33407,0.5149916492145411,0.5840642959543326
33408,0.053777921889547525,0.13421433036087507
33409,0.15455802139052277,0.4009048797534669
33410,0.06336607314304293,0.2097747349263856
33411,0.10825776863805518,0.18550175366171806
33412,0.7070683032054204,0.7855891820205918
33413,0.056857805292637065,0.42107459311686446
33414,0.37975601439312606,0.7440248416297338
33415,0.40804745657985464,0.5200388761437161
33416,0.09840985414780125,0.25241840303488117
33417,0.3677491772639511,0.42774289558263856
33418,0.09649093839372302,0.2552210833361482
33419,0.8026835961610046,0.9385955500131549
33420,0.314981296755,0.3867539534381079
33421,0.135464236244427,0.8694060816082481
33422,0.20824988341945458,0.9486128606947714
33423,0.044677315049679166,0.15636704990529376
33424,0.02403331013942215,0.15596936533448363
33425,0.09863281469775378,0.2818192693942481
33426,0.17970516042892146,0.39506284515508633
33427,0.09493984175763992,0.5200402902578924
33428,0.05753188382944809,0.12625253096415326
33429,0.15075403034520407,0.8465771518087982
33430,0.3905940620688973,0.31832763667818437
33431,0.6004204299485866,0.8833606094213714
33432,0.09269865568490882,0.38187379555848705
33433,0.8067533134086422,0.9275772106685998
33434,0.10663603872817846,0.8146063099086991
33435,0.5267609027668275,0.858809219629853
33436,0.10661147288204263,0.5654420012237593
33437,0.08372210521202043,0.5378739353117831
33438,0.07274129540619163,0.420202593840496
33439,0.01137160759671433,0.09553351317750831
33440,0.02408717129541679,0.45772599008138376
33441,0.00543658931693907,0.09624317633605114
33442,0.2522540894981712,0.7760776681806192
33443,0.060156024123688756,0.1824311647260364
33444,0.07477449656802189,0.7604510637215535
33445,0.058672457435038405,0.2196772575565058
33446,0.7283549918869535,0.6421245467809671
33447,0.449030769794631,0.8478938947757741
33448,0.06121342509742157,0.9104981226007406
33449,0.02394059048135989,0.20597291902359202
33450,0.14580560380515215,0.33879083222696293
33451,0.1392850310585347,0.4417855088864558
33452,0.04351946094729764,0.8006644151585927
33453,0.6553316637391099,0.5400922473172538
33454,0.6552250728168414,0.8989491625656032
33455,0.08319903930935817,0.9271642967291119
33456,0.29237744858095316,0.47735455529531623
33457,0.33757012546937787,0.7806188723221178
33458,0.2565745970840585,0.4607715960467595
33459,0.25540969469572145,0.5593375006302078
33460,0.12066941407115836,0.33487367565139253
33461,0.08386392784189793,0.7601256061322925
33462,0.1568742629377566,0.5047771171251972
33463,0.07128944364182856,0.24109212365107743
33464,0.08050458413191909,0.4149868512994606
33465,0.09933278479446443,0.5140928681878794
33466,0.27777887444278027,0.26178389400978475
33467,0.823426611115072,0.8460770638818311
33468,0.11083487527444946,0.5353273466932346
33469,0.1225255233183789,0.9125927062958853
33470,0.15516902646621913,0.2545811821569707
33471,0.019260735866088435,0.1563859729425868
33472,0.3846221778695754,0.7799989413715337
33473,0.46297399992962524,0.7578530121684011
33474,0.1410827516969131,0.29291258954201443
33475,0.02463313470119702,0.035336226114572634
33476,0.076849819365071,0.15171020298493962
33477,0.6595763762255886,0.14321033995708068
33478,0.4134003797843963,0.823671931747902
33479,0.10174804459644805,0.4002810321863442
33480,0.04188805073213448,0.11987623692484735
33481,0.20942193172692247,0.9570148594338664
33482,0.022108360029442872,0.09261251053999443
33483,0.014576431886355231,0.1145649657195095
33484,0.11387974908519276,0.2230948697316489
33485,0.08453228471377704,0.18280422106876887
33486,0.4951469433851006,0.5390976094677886
33487,0.056445164286295986,0.34121993730627825
33488,0.34903654268961937,0.7854756672264813
33489,0.09730373573411848,0.504542612713704
33490,0.5218988186375163,0.8284712399908584
33491,0.013619419577866705,0.6765921712566154
33492,0.1385026836565477,0.37386547841037576
33493,0.314234980694913,0.6612129720752851
33494,0.9230917313484004,0.9012281075682448
33495,0.19872480371852907,0.6006506434652602
33496,0.228580284794799,0.7101942318367205
33497,0.15947333116505133,0.4131005168815944
33498,0.0009102294350177122,0.01136674381533436
33499,0.037082939987211815,0.7472919336421812
33500,0.2851507740584485,0.5324410932446662
33501,0.03337727184270672,0.16276251822940446
33502,0.02057429915988961,0.21222812059761006
33503,0.4429221897501937,0.288583376313367
33504,0.01447095654112355,0.09131166656963252
33505,0.176478261162655,0.3163710890200915
33506,0.39098708030083745,0.14801386369641226
33507,0.28679084350379436,0.6122821962936084
33508,0.4480274251495462,0.6606629545534947
33509,0.2980274908458339,0.2745859064584487
33510,0.592246571469566,0.5431573733850187
33511,0.3381757825826034,0.773487984563161
33512,0.1039631218990817,0.7974635368989559
33513,0.05871338001335302,0.763195492856702
33514,0.07270611746759088,0.8087834019092012
33515,0.41851368601618966,0.8119586110432414
33516,0.016866357285171992,0.27973033510948436
33517,0.0672290051727432,0.7484030289844381
33518,0.08443846329726326,0.7217867668207679
33519,0.39369819912748333,0.31206325471744883
33520,0.03639075765750298,0.5248135567558084
33521,0.14026211112166742,0.09771899096811609
33522,0.11778400839733333,0.16999511938612388
33523,0.1436283691644298,0.12181549339901633
33524,0.2553407567788485,0.35004056772201503
33525,0.010481174066223436,0.11209700669949817
33526,0.5144896861946041,0.6116160486392727
33527,0.7960474715848249,0.9236712557609951
33528,0.16472553820027613,0.7529950742759648
33529,0.21058521754007545,0.34007306655787745
33530,0.025462919439873513,0.15271805027359675
33531,0.18618428324649694,0.4522518419659163
33532,0.020181832809114203,0.12996440849842464
33533,0.032469074137175966,0.15080084872574706
33534,0.01275922789527664,0.021450485814959102
33535,0.05061015673880329,0.22285190418902634
33536,0.021135482051743513,0.27741972995889136
33537,0.4443105847537605,0.7376882165466968
33538,0.10314415721560109,0.04221490941597177
33539,0.24833610744265552,0.2547617452741244
33540,0.08048570697813372,0.23783422285781708
33541,0.2677723627038154,0.5225831547478694
33542,0.026735019948067006,0.1137709799323767
33543,0.018674129294127508,0.05276739863155962
33544,0.03536716237588146,0.10239268009679536
33545,0.34134552259552436,0.620644961658047
33546,0.2063458611967925,0.9073724281547835
33547,0.05656933794326518,0.42443414062179496
33548,0.18891878450608898,0.4148444084751476
33549,0.07928180279610715,0.10981079051562909
33550,0.08558192475582295,0.7547064169070322
33551,0.05993456853952398,0.5996573630272878
33552,0.2131052719412783,0.7866925015726314
33553,0.013593553286948269,0.09029550523815899
33554,0.09839302552246201,0.5706642739281675
33555,0.5102136398086123,0.8377343739991122
33556,0.0845185780154119,0.8957029618518614
33557,0.4531391633262819,0.8760846534826201
33558,0.10456004081732172,0.26258093663604626
33559,0.0718908699453484,0.11445436812953182
33560,0.2813575516872778,0.6982122702160958
33561,0.0864810364583263,0.4141519584741901
33562,0.07168154024223972,0.43744373891001187
33563,0.008551130588629007,0.3859570668168169
33564,0.09423038363809826,0.7185612415289893
33565,0.1983981936024872,0.45648625110747265
33566,0.3413342819251339,0.6442992252657409
33567,0.1608245380073596,0.3039233740150987
33568,0.30142934304894803,0.18024506567527343
33569,0.05690530044145702,0.36413656644151776
33570,0.2900197812498245,0.8374488700657078
33571,0.43351655484219925,0.4442654645443472
33572,0.03197866194321846,0.42885185819173804
33573,0.05004559862013577,0.06809933768509865
33574,0.18598001212887882,0.09384334501949415
33575,0.3089115608562726,0.583183779109653
33576,0.525182241256318,0.7944308759181846
33577,0.14461707531973525,0.22367593354544596
33578,0.09936413952213516,0.2069536382779486
33579,0.01602768172494887,0.19542585446651564
33580,0.02934012025013484,0.5408333701307714
33581,0.1037779455158419,0.666028752361553
33582,0.20143185684906212,0.6793767266587198
33583,0.19865035560538186,0.3206222973899183
33584,0.7900156800808877,0.664334166664891
33585,0.7498641853176446,0.8002973439137923
33586,0.09953051496737562,0.07131402602542064
33587,0.06452040103696914,0.43749319953425186
33588,0.010088208096545986,0.0305393968955919
33589,0.015143478394796739,0.0721387719100406
33590,0.02440989121799914,0.21239062410922474
33591,0.2769443849246016,0.2837053114511928
33592,0.02652378329854399,0.08539603858885017
33593,0.61291959661566,0.2785815503815092
33594,0.1927844286389093,0.38857754060242294
33595,0.20100659426643805,0.7906079190448703
33596,0.021519928560224028,0.7230098182743248
33597,0.6980323596972314,0.8262305834550207
33598,0.5944835727923987,0.8131040547305773
33599,0.025637981110199316,0.6674547587404388
33600,0.15835031413940115,0.20662642025213562
33601,0.36067388251161436,0.31133285933688815
33602,0.22135002883961552,0.41127684944136267
33603,0.045902904786642516,0.7131679398060233
33604,0.5899046028827594,0.8583859463726196
33605,0.17388847000633723,0.14996087564089955
33606,0.2608788681124152,0.8010955559650615
33607,0.8133548679005737,0.8845086739312111
33608,0.23425388624618554,0.5331577949867276
33609,0.3442965572718533,0.7273979420460834
33610,0.02092497685265077,0.6161434843354234
33611,0.22595539727865666,0.07573288287851435
33612,0.26905585688715183,0.5442443466111535
33613,0.5072274816101644,0.5353729287530671
33614,0.666367748416338,0.3459386302949612
33615,0.022213697878473364,0.38513983294379506
33616,0.5288835019656037,0.7615532576532695
33617,0.03986826877710478,0.051098143996553776
33618,0.17850663254348367,0.8436686485057685
33619,0.14838008589725105,0.6936202375008336
33620,0.020653481410787822,0.034756761815788004
33621,0.10426781352050725,0.8342460180951715
33622,0.41593879220646435,0.8774382132162266
33623,0.12872450673049246,0.5651060903272983
33624,0.002907128302428045,0.03017028380249343
33625,0.02066057834267668,0.20930984120349028
33626,0.16835753044689244,0.34820021349761326
33627,0.0013506768245575194,0.05263161245081301
33628,0.0677200941914338,0.9171735597188005
33629,0.10612792103534933,0.2624431279329925
33630,0.09888033787127264,0.8293336117870828
33631,0.031184970508866955,0.35037807446754515
33632,0.13404693051136343,0.2642710730969379
33633,0.13607286582941228,0.18794914522558528
33634,0.04163544495211212,0.08161562818813613
33635,0.14496314363810917,0.19465985770196487
33636,0.083295864363594,0.8906081865655907
33637,0.48985634506390424,0.8662790816710059
33638,0.015798153329548693,0.33677069442550006
33639,0.04728286015865366,0.8661797780915189
33640,0.44553228442303355,0.6838073768528214
33641,0.2012029554028503,0.2530303956561599
33642,0.16756577902875505,0.30583855396781423
33643,0.06653117773355607,0.355915178736258
33644,0.5884097750445173,0.805664833599889
33645,0.4041073354835845,0.9249034603360299
33646,0.05209641077960514,0.07472547265214075
33647,0.31644436664367653,0.16994657674013197
33648,0.7430113057536867,0.897003308637342
33649,0.0012356167391739561,0.01187239200536119
33650,0.6544379213603445,0.25210110932335794
33651,0.34214282768634163,0.7250857122605002
33652,0.01284250934296371,0.036797301392952904
33653,0.1264081292633758,0.198533860629266
33654,0.29109409522364776,0.7646095330530404
33655,0.011533945903203967,0.04985467859503571
33656,0.08461206317161547,0.2119424237222039
33657,0.16467757116632822,0.2157565141495973
33658,0.8477544544528974,0.9070847863742773
33659,0.20379323823075252,0.24503042386603802
33660,0.3449638040669107,0.6856679218340774
33661,0.08341539400734654,0.6459221921571672
33662,0.8288062414392793,0.8949216047792864
33663,0.017530794922822533,0.20829541111716418
33664,0.1367984281313409,0.40587411206687
33665,0.06684379093822587,0.7052303756005259
33666,0.014815735397207663,0.1668383855031076
33667,0.010980765437674213,0.37036531718890703
33668,0.2942945470620441,0.6753831487587219
33669,0.1588297532500115,0.5531651535612799
33670,0.06409246658496505,0.6464535020942055
33671,0.04737199477645856,0.8604290690123505
33672,0.07725055672768967,0.4018669643335108
33673,0.00422715568404866,0.062337966186230914
33674,0.015697219301195175,0.4752959378327873
33675,0.13447367664566787,0.8882058878277063
33676,0.15614755630283703,0.274307845189309
33677,0.15909403276304943,0.23997874538592198
33678,0.021343366286600562,0.17711936288346103
33679,0.039549540954091654,0.20252076332456287
33680,0.07592609246667385,0.9322410990787741
33681,0.24107614291042975,0.7958885784552892
33682,0.0706656783119655,0.1262195508103387
33683,0.02079635345519696,0.1726279163718512
33684,0.2576357291799191,0.8772525877524344
33685,0.03739322019862839,0.36310971902871125
33686,0.08697957260136234,0.20975883910375212
33687,0.5945555338987368,0.7812395753725002
33688,0.06990374354259951,0.4539537643239913
33689,0.2753312474155944,0.6152960857864131
33690,0.46327417910458357,0.3748830750557258
33691,0.018141315889269635,0.08728841459932395
33692,0.1497694475495634,0.28729127136807064
33693,0.5977174863009289,0.6728093678657363
33694,0.4869395864904592,0.7945547063713966
33695,0.03122311599830241,0.2248984869190539
33696,0.31106607872788317,0.554221248129404
33697,0.02798370367867317,0.332576413881491
33698,0.18796770004321364,0.6188945071847921
33699,0.5721555836112581,0.6913305685139541
33700,0.06989171833673877,0.18024963852036194
33701,0.011736040621296817,0.15865527756443853
33702,0.08268983452684543,0.9445511942725594
33703,0.24421914192267544,0.3901798645428088
33704,0.1414314499733259,0.6671120248277245
33705,0.03852392979055633,0.2403470462391344
33706,0.1445416467862524,0.8191144959964359
33707,0.11232715701103527,0.1976155926629443
33708,0.14206169513771855,0.1127063745421833
33709,0.15927568216874646,0.22414848017327693
33710,0.046699015773311654,0.2274973131658068
33711,0.09852385538906405,0.5129031307474158
33712,0.18447995626486074,0.4755131685134556
33713,0.18683992535800426,0.44377849062103236
33714,0.19586556459996232,0.3535263799657373
33715,0.07579772232438109,0.928885795005406
33716,0.6803336654336972,0.625100192992747
33717,0.21624058688935202,0.48295994239300705
33718,0.06865339101305062,0.12234864926156008
33719,0.21863159797325316,0.5925763058061174
33720,0.069472544371286,0.21187516035885628
33721,0.2686727160356081,0.25521972904426854
33722,0.23378655320383854,0.7002558420263538
33723,0.5500096325059028,0.8681284587068021
33724,0.11736344438488695,0.9465230674994236
33725,0.022997357955819715,0.5330113296785404
33726,0.05364089862763351,0.1149123928727095
33727,0.07093809159372433,0.14594211565961507
33728,0.07371375415870557,0.8906405474670446
33729,0.11869710570131062,0.16227291014457143
33730,0.14521429289686902,0.20241161083433865
33731,0.19471175058350954,0.6048428962248517
33732,0.08474288285794997,0.445387116828379
33733,0.024493149103470606,0.26242783400984626
33734,0.5637384633621456,0.7120984532788868
33735,0.009361504393244104,0.16108441356615769
33736,0.06762090040130873,0.2511515713545879
33737,0.1653994675111259,0.7926650931111547
33738,0.7968347427072581,0.6065141822426747
33739,0.02479415304863389,0.06815240158058601
33740,0.07315976631781672,0.8880690661902122
33741,0.38420487382338725,0.3862824554695278
33742,0.06985585814077744,0.3885868940364364
33743,0.1437205950102297,0.9225661496275682
33744,0.5128472968094421,0.07899594932527881
33745,0.17260310328031822,0.3752364506647643
33746,0.23817994159252226,0.8011862136459099
33747,0.15911632891818595,0.4214738498714366
33748,0.19594702944156614,0.9541971064344781
33749,0.9575592296620137,0.9705721996298861
33750,0.6002059870569776,0.5129873825001668
33751,0.7766071186873714,0.6987079846271161
33752,0.5565161698959213,0.6331203117551708
33753,0.020833987025622818,0.5346083969066455
33754,0.6973442724950446,0.8337704921280463
33755,0.07154860600026113,0.129265515961308
33756,0.17969197033766626,0.3339303357280999
33757,0.3173280370761366,0.2783535785733126
33758,0.8170670837004645,0.9072978270132095
33759,0.08026866970723452,0.2139327599303981
33760,0.0496336183172528,0.3990883669392401
33761,0.022162238786472107,0.08081261302770457
33762,0.4800838584483586,0.3934022760373675
33763,0.5447926144242028,0.6769933440970256
33764,0.09480707072772294,0.16777003577812363
33765,0.12831261253287776,0.7457398537678191
33766,0.009919256298198845,0.25416182233845
33767,0.10462943830711133,0.574527671901789
33768,0.6017724549016875,0.12030834539590285
33769,0.1976990767065062,0.39194112816315935
33770,0.40957138251878394,0.2957659204175431
33771,0.22931526663020288,0.286646567435365
33772,0.03663615433133341,0.03439080023315071
33773,0.18946537485735418,0.6964761800476602
33774,0.02308227648052894,0.15672076363135862
33775,0.024824659529468204,0.23870386512790678
33776,0.2606117100717089,0.41663783646067226
33777,0.050410666816380366,0.29488344378139186
33778,0.08510654239355851,0.5388242621095081
33779,0.005936765847240319,0.9040764868339871
33780,0.07720370479896595,0.43092518897025495
33781,0.05836128434223267,0.20050587005330459
33782,0.03250389824753132,0.179614947181335
33783,0.22299376216495762,0.7722862142799399
33784,0.03514154318654833,0.24527347867227242
33785,0.16652690682920876,0.3482515271547332
33786,0.11195420960945134,0.44262253652096545
33787,0.04631718751243852,0.48439936714269627
33788,0.1812840459609211,0.7103301049851758
33789,0.054908392679263354,0.4289370347799696
33790,0.013257437376312908,0.04399178269024492
33791,0.11400073567214605,0.21816032667367133
33792,0.02587819242926456,0.03969764024201834
33793,0.5737748173633068,0.6505304914183078
33794,0.031172501153211126,0.08855750983235763
33795,0.5300687105144177,0.9111505206360998
33796,0.2142889615927535,0.26376578860225813
33797,0.5253496792223711,0.8099769808462165
33798,0.08548200768059926,0.8283651093367365
33799,0.5089452825234627,0.9127119863409444
33800,0.12572257255327893,0.4475290908783351
33801,0.10394010061315992,0.8054000842953765
33802,0.07391830649686348,0.1836696815366216
33803,0.4743520555770483,0.8504780658275858
33804,0.0668137414360593,0.32017951080318796
33805,0.9121142701834019,0.9193086238340606
33806,0.057828705484076724,0.06857715342222313
33807,0.2953034363893469,0.8435298260701599
33808,0.20447551142501164,0.36615663390971437
33809,0.11456804903799946,0.07360708568205719
33810,0.42314879241232334,0.37661807027393973
33811,0.12023949556968597,0.15520255116074072
33812,0.027203470705403653,0.2102695734497288
33813,0.25835211235100336,0.23622160910843562
33814,0.05808329339154632,0.2987052110485442
33815,0.12370147626146351,0.9140198148931512
33816,0.03504076037775002,0.6190320481415014
33817,0.2001212706093935,0.33157077191845413
33818,0.5027137926351314,0.6780992051827868
33819,0.9049450394327004,0.8231302303056184
33820,0.004913682480988555,0.07283390356372875
33821,0.6958869576023257,0.9747257875357953
33822,0.0654765959657798,0.6541498233370298
33823,0.005779270614102151,0.03443507405647849
33824,0.16461545771029604,0.26818305002825543
33825,0.3082837261816898,0.6612537184437536
33826,0.08110984212537843,0.46888098915306925
33827,0.28117024436767896,0.36025814407069373
33828,0.6281537160502819,0.3941329236069236
33829,0.36566705484655615,0.7286886473915379
33830,0.4939519836419625,0.7231096179932452
33831,0.7142116270923918,0.9006807067617487
33832,0.27033577276475,0.5735834461088616
33833,0.03313675900005766,0.4813759695003652
33834,0.062212097526263735,0.11638019113032648
33835,0.006122889963071546,0.04252742741479156
33836,0.006743485825661091,0.03866510564611946
33837,0.11496244826923079,0.42382661635356533
33838,0.017902318918504474,0.22628056181287767
33839,0.20792535475570037,0.1459798589764068
33840,0.06904840426113493,0.09123978451321367
33841,0.7503959567385774,0.8142097217271499
33842,0.1314175598053424,0.12978173079116564
33843,0.0668541275421075,0.17741580196645249
33844,0.19174020031914335,0.24423273984445248
33845,0.1762044858909187,0.7130188074406558
33846,0.022483577539683778,0.19644022766866895
33847,0.28727384600546674,0.4975015432365421
33848,0.04483482619307616,0.37338865761925566
33849,0.10505072340247053,0.05123284734672796
33850,0.1272338737495875,0.1276912903080909
33851,0.025465007559211408,0.3081585325107021
33852,0.6126658127798448,0.6688735934641856
33853,0.13176516947082328,0.8804873405875229
33854,0.01838802128299917,0.024820398873878644
33855,0.5557477188602972,0.9076611210806269
33856,0.022371421183561793,0.25661021744824253
33857,0.07287801821205474,0.8290265164929174
33858,0.1914684628666291,0.5063824088324543
33859,0.2864132240580111,0.6169987017697915
33860,0.08907790776193233,0.10262419747445721
33861,0.22082995465985109,0.26191601661668645
33862,0.026086311011781962,0.6579833707576659
33863,0.07919821144009041,0.28745249177702487
33864,0.0978363250615993,0.9492372658100127
33865,0.13710517723133553,0.21662288325567478
33866,0.219076932262674,0.5177289593493828
33867,0.3818931280625207,0.24081560846731664
33868,0.03874569443280205,0.4184959143010246
33869,0.04473296483119691,0.05163089480829957
33870,0.09034081101951064,0.2789285321814644
33871,0.031304486666486456,0.8250509982669411
33872,0.15079204572280336,0.6214815437950602
33873,0.08806888017331033,0.3117304550208486
33874,0.33844515191663327,0.3261659422499602
33875,0.8491789758635567,0.9395816103405468
33876,0.02701658830131936,0.04814420104898346
33877,0.653045093704249,0.7637544251742383
33878,0.05161870342656125,0.3544297846949776
33879,0.042537456577936845,0.26449221928314487
33880,0.007611851913600127,0.043492704968655586
33881,0.006337639169708107,0.2231147536464185
33882,0.10777097076208687,0.30799446082264365
33883,0.03990616053709587,0.1529262761293166
33884,0.178325522575705,0.333537342172742
33885,0.16922798274017153,0.701153670304273
33886,0.05741070946633449,0.3514118304270124
33887,0.27993832420048587,0.2350181185445768
33888,0.024030677085375967,0.1824591402531197
33889,0.23520876091374013,0.6330159036319338
33890,0.23543908252998322,0.3637437863506025
33891,0.30275042461464796,0.9715724815607708
33892,0.3436615567649052,0.8652904858559396
33893,0.026003001988936895,0.1463898917240845
33894,0.8964994936203252,0.9395473789198042
33895,0.18875542890977062,0.17532908471741399
33896,0.05416980662056032,0.7369680090161042
33897,0.0693673547084476,0.21066257156229004
33898,0.11306865084744035,0.5431978796229137
33899,0.1957520639305219,0.3534184858659338
33900,0.09721568469614522,0.12510184312550196
33901,0.0972529647593169,0.26801774831397834
33902,0.04896280621266563,0.7601437741721544
33903,0.22845250931588706,0.11939026737261928
33904,0.20323697558592863,0.9096881474121941
33905,0.023938761571817586,0.18374294741482214
33906,0.26665245148915867,0.2831030196474461
33907,0.10680083969312831,0.7118867057830466
33908,0.07597634735830414,0.2901814943508016
33909,0.1364577268530375,0.9540403023250844
33910,0.7656360000619937,0.6136440281478258
33911,0.03343304400495494,0.2276294409261156
33912,0.12744875297462618,0.08695137069870347
33913,0.33539230413246834,0.7717881454014506
33914,0.01226795330560516,0.20779684179095492
33915,0.6571844584410846,0.9179804758213966
33916,0.4375571914381777,0.6773764380490279
33917,0.00664863102772485,0.13603225949360293
33918,0.3046021626370398,0.36369316932673196
33919,0.1265303864626925,0.18748979565848745
33920,0.686711474929007,0.774631844349076
33921,0.10359523841332623,0.5391079434110929
33922,0.15701362179525238,0.6226047968943771
33923,0.32855435576570846,0.6070724122918989
33924,0.15933819338026123,0.5982055512528458
33925,0.09263262177167386,0.2298408376763922
33926,0.015700647487348673,0.7336204362703805
33927,0.5484544101668479,0.6778619041534146
33928,0.022071555542950552,0.06331154091719567
33929,0.052997675676927224,0.04761648213609661
33930,0.6180058014780709,0.8128067085938312
33931,0.062380400939421064,0.27562984095920967
33932,0.16629497270920277,0.04993664136442971
33933,0.31597981732258623,0.5673230852448102
33934,0.4509550911936827,0.9508845411303732
33935,0.22842886459928063,0.5913246241521104
33936,0.027223349644529417,0.7831907815487703
33937,0.44184387083234544,0.6841580074874429
33938,0.5145165618450813,0.9297595017767853
33939,0.8269198061843571,0.8158936167156733
33940,0.08007127614963405,0.02966638834167557
33941,0.04955020394940359,0.15463724765885237
33942,0.03204734007163507,0.18470083261186135
33943,0.2907655139200999,0.5818454210137395
33944,0.05963257766261084,0.07526920192707022
33945,0.06221217398817369,0.7710364790006948
33946,0.12208909350015888,0.9118729060659255
33947,0.017200108193010807,0.16743256888971356
33948,0.04625104445209595,0.23271929638389646
33949,0.7389455765772622,0.936571606433955
33950,0.015540742464321595,0.08154171044888515
33951,0.0402727295939038,0.532367128657299
33952,0.015661103018841577,0.10900321017693845
33953,0.11284906938117388,0.5363830820951417
33954,0.8558987247945463,0.9323045854464156
33955,0.4101277974985823,0.618469252994405
33956,0.03629679269172085,0.20913493463510077
33957,0.19910831647398947,0.498958945330513
33958,0.16605279464779174,0.1313219645276434
33959,0.14787806251431782,0.5526004150567216
33960,0.07819641079828872,0.15349115411706574
33961,0.026959638458937688,0.1276325223149843
33962,0.3728156033576395,0.9050797570438912
33963,0.00578710356818085,0.0674094038556438
33964,0.005603452334987536,0.33202602785630875
33965,0.7522945150368636,0.8723887774623754
33966,0.6908376330814384,0.6951436420691172
33967,0.21241252387260437,0.4836737151553358
33968,0.20381883340468365,0.5605379433152178
33969,0.08820057363752529,0.4342810870798389
